ID,Sex,Population,Ancestral group,GOL,NOL,BNL,BBH,XCB,XFB,ZYB,AUB,WCB,ASB,BPL,NPH,NLH,JUB,NLB,MAB,MDH,MDB,OBH,OBB,DKB,NDS,WNB,SIS,ZMB,SSS,FMB,NAS,EKB,DKS,IML,XML,MLS,WMH,SOS,GLS,STB,FRC,FRS,FRF,PAC,PAS,PAF,OCC,OCS,OCF,FOL,NAR,SSR,PRR,DKR,ZOR,FMR,EKR,ZMR,AVR,BRR,VRR,LAR,OSR,BAR,NAA,PRA,BAA,NBA,BBA,BRA,SSA,NFA,DKA,NDA,SIA,FRA,PAA,OCA,RFA,RPA,ROA,BSA,SBA,SLA,TBA
1049,F,TOLAI,Australo-Melanesian,5.204006687077,5.187385805841,4.595119850135,4.844187086459,4.804021044733,4.653960350158,4.836281906952,4.709530201312,4.189654742026,4.644390899141,4.644390899141,4.204692619391,3.85014760171,4.753590191106,3.401197381662,4.219507705176,3.332204510175,2.708050201102,3.433987204485,3.737669618283,3.178053830348,2.07944154168,2.351375257163,0.336472236621,4.553876891601,3.178053830348,4.615120516841,2.77258872224,4.63472898823,2.484906649788,3.688879454114,4.007333185232,2.397895272798,3.218875824868,1.945910149055,1.38629436112,4.574710978503,4.682131227124,3.218875824868,3.871201010908,4.718498871295,3.135494215929,4.060443010546,4.574710978503,3.332204510175,3.828641396489,3.555348061489,4.564348191468,4.605170185988,4.691347882229,4.430816798843,4.465908118655,4.406719247264,4.290459441148,4.330733340286,4.430816798843,4.744932128363,4.770684624466,4.653960350158,3.637586159726,2.564949357462,4.317488113536,4.204692619391,3.637586159726,4.330733340286,4.007333185232,3.891820298111,4.836281906952,4.976733742421,4.990432586779,4.727387818712,5.010635294096,4.867534450456,4.905274778438,4.787491742782,4.110873864173,4.110873864173,4.204692619391,5.056245805348,4.663439094112,4.44265125649,5.036952602414
1050,F,TOLAI,Australo-Melanesian,5.204006687077,5.176149732574,4.595119850135,4.859812404362,4.890349128222,4.691347882229,4.927253685157,4.820281565605,4.276666119016,4.63472898823,4.682131227124,4.189654742026,3.891820298111,4.804021044733,3.401197381662,4.204692619391,3.295836866004,2.197224577336,3.555348061489,3.713572066704,3.218875824868,2.302585092994,2.054123733696,1.30833281965,4.54329478227,3.178053830348,4.624972813284,2.708050201102,4.644390899141,2.302585092994,3.761200115694,4.007333185232,2.302585092994,2.995732273554,1.945910149055,1.609437912434,4.553876891601,4.691347882229,3.178053830348,3.951243718581,4.753590191106,3.258096538021,4.007333185232,4.510859506517,3.295836866004,3.66356164613,3.555348061489,4.564348191468,4.644390899141,4.744932128363,4.44265125649,4.465908118655,4.406719247264,4.317488113536,4.394449154672,4.49980967033,4.727387818712,4.753590191106,4.605170185988,3.610917912644,2.833213344056,4.369447852467,4.15888308336,3.610917912644,4.330733340286,4.007333185232,3.871201010908,4.836281906952,4.990432586779,5.023880520846,4.63472898823,4.532599493153,4.882801922586,4.882801922586,4.770684624466,4.127134385045,4.189654742026,4.174387269896,5.117993812417,4.63472898823,4.430816798843,5.003946305945
1051,F,TOLAI,Australo-Melanesian,5.181783550292,5.176149732574,4.644390899141,4.867534450456,4.85203026392,4.727387818712,4.897839799951,4.795790545597,4.189654742026,4.615120516841,4.727387818712,4.219507705176,3.891820298111,4.779123493112,3.367295829986,4.189654742026,3.332204510175,2.484906649788,3.496507561466,3.713572066704,3.258096538021,2.197224577336,2.424802725718,1.504077396776,4.584967478671,3.367295829986,4.63472898823,3.044522437723,4.624972813284,2.708050201102,3.85014760171,4.15888308336,2.564949357462,3.044522437723,2.07944154168,1.098612288668,4.682131227124,4.682131227124,3.258096538021,3.871201010908,4.709530201312,3.178053830348,4.043051267835,4.510859506517,3.295836866004,3.737669618283,3.496507561466,4.595119850135,4.644390899141,4.744932128363,4.477336814478,4.44265125649,4.35670882669,4.276666119016,4.330733340286,4.477336814478,4.770684624466,4.779123493112,4.624972813284,3.555348061489,2.397895272798,4.369447852467,4.174387269896,3.583518938456,4.330733340286,3.988984046564,3.931825632724,4.779123493112,4.912654885736,4.919980925828,4.709530201312,4.63472898823,4.85203026392,4.890349128222,4.770684624466,4.077537443906,4.094344562222,4.127134385045,5.141663556503,4.653960350158,4.465908118655,5.06890420222
1052,F,TOLAI,Australo-Melanesian,5.147494476813,5.129898714923,4.553876891601,4.844187086459,4.836281906952,4.63472898823,4.787491742782,4.736198448395,4.189654742026,4.615120516841,4.644390899141,4.127134385045,3.85014760171,4.691347882229,3.218875824868,4.077537443906,3.135494215929,2.564949357462,3.496507561466,3.688879454114,2.890371757896,2.197224577336,1.840549633397,1.064710736992,4.488636369732,3.332204510175,4.553876891601,2.564949357462,4.553876891601,2.07944154168,3.526360524616,3.828641396489,2.197224577336,2.995732273554,1.791759469228,0.69314718056,4.521788577049,4.63472898823,3.258096538021,3.85014760171,4.700480365792,3.178053830348,4.060443010546,4.521788577049,3.332204510175,3.80666248977,3.496507561466,4.477336814478,4.574710978503,4.644390899141,4.35670882669,4.35670882669,4.343805421854,4.262679877041,4.248495242049,4.343805421854,4.753590191106,4.779123493112,4.63472898823,3.610917912644,2.397895272798,4.382026634674,4.15888308336,3.583518938456,4.382026634674,3.970291913552,3.85014760171,4.753590191106,5.003946305945,5.056245805348,4.49980967033,4.553876891601,4.836281906952,4.890349128222,4.762173934798,4.077537443906,4.094344562222,4.143134726392,5.13579843705,4.615120516841,4.465908118655,5.062595033027
1053,F,TOLAI,Australo-Melanesian,5.176149732574,5.164785973924,4.584967478671,4.844187086459,4.859812404362,4.682131227124,4.882801922586,4.770684624466,4.204692619391,4.644390899141,4.644390899141,4.127134385045,3.85014760171,4.709530201312,3.295836866004,4.094344562222,3.433987204485,2.484906649788,3.526360524616,3.637586159726,3.091042453358,2.302585092994,2.07944154168,1.163150809806,4.488636369732,3.178053830348,4.564348191468,2.708050201102,4.553876891601,2.302585092994,3.713572066704,4.007333185232,2.302585092994,3.044522437723,1.945910149055,0.69314718056,4.624972813284,4.682131227124,3.295836866004,3.761200115694,4.672828834462,3.218875824868,3.988984046564,4.564348191468,3.496507561466,3.988984046564,3.433987204485,4.532599493153,4.584967478671,4.644390899141,4.418840607797,4.394449154672,4.35670882669,4.290459441148,4.317488113536,4.430816798843,4.762173934798,4.795790545597,4.63472898823,3.555348061489,2.302585092994,4.343805421854,4.204692619391,3.583518938456,4.330733340286,4.025351690735,3.871201010908,4.812184355372,4.976733742421,5.003946305945,4.553876891601,4.63472898823,4.828313737302,4.867534450456,4.700480365792,4.110873864173,4.060443010546,4.234106504597,5.117993812417,4.63472898823,4.477336814478,5.081404364984
1054,F,TOLAI,Australo-Melanesian,5.153291594498,5.13579843705,4.595119850135,4.882801922586,4.890349128222,4.691347882229,4.836281906952,4.779123493112,4.204692619391,4.663439094112,4.624972813284,3.988984046564,3.784189633918,4.672828834462,3.332204510175,4.110873864173,3.218875824868,2.397895272798,3.433987204485,3.583518938456,2.995732273554,2.397895272798,2.272125885509,1.131402111491,4.454347296253,3.258096538021,4.521788577049,2.639057329615,4.510859506517,1.945910149055,3.610917912644,3.931825632724,2.302585092994,2.995732273554,1.609437912434,1.098612288668,4.564348191468,4.663439094112,3.178053830348,3.80666248977,4.672828834462,3.258096538021,4.025351690735,4.564348191468,3.367295829986,3.891820298111,3.496507561466,4.510859506517,4.584967478671,4.63472898823,4.369447852467,4.369447852467,4.35670882669,4.290459441148,4.276666119016,4.369447852467,4.753590191106,4.779123493112,4.595119850135,3.688879454114,2.77258872224,4.35670882669,4.262679877041,3.433987204485,4.382026634674,3.951243718581,3.871201010908,4.770684624466,4.983606621708,5.062595033027,4.44265125649,4.744932128363,4.867534450456,4.85203026392,4.770684624466,4.094344562222,4.077537443906,4.304065093204,5.117993812417,4.615120516841,4.521788577049,5.010635294096
1055,F,TOLAI,Australo-Melanesian,5.187385805841,5.170483995038,4.615120516841,4.844187086459,4.882801922586,4.700480365792,4.859812404362,4.770684624466,4.204692619391,4.644390899141,4.653960350158,4.189654742026,3.931825632724,4.709530201312,3.332204510175,4.143134726392,3.091042453358,2.397895272798,3.526360524616,3.688879454114,2.995732273554,2.07944154168,2.128231705849,1.131402111491,4.477336814478,3.258096538021,4.574710978503,2.833213344056,4.564348191468,2.564949357462,3.713572066704,4.007333185232,2.397895272798,2.944438979166,2.07944154168,1.098612288668,4.605170185988,4.672828834462,3.295836866004,3.912023005428,4.691347882229,2.995732273554,4.060443010546,4.521788577049,3.295836866004,3.85014760171,3.4657359028,4.574710978503,4.595119850135,4.682131227124,4.454347296253,4.418840607797,4.382026634674,4.276666119016,4.304065093204,4.430816798843,4.744932128363,4.744932128363,4.63472898823,3.526360524616,2.397895272798,4.317488113536,4.219507705176,3.610917912644,4.317488113536,4.007333185232,3.912023005428,4.779123493112,4.948759890378,4.955827057601,4.63472898823,4.672828834462,4.836281906952,4.941642422609,4.779123493112,4.094344562222,4.094344562222,4.127134385045,5.111987788357,4.663439094112,4.44265125649,5.06890420222
1056,F,TOLAI,Australo-Melanesian,5.181783550292,5.164785973924,4.584967478671,4.844187086459,4.820281565605,4.63472898823,4.787491742782,4.709530201312,4.234106504597,4.584967478671,4.644390899141,4.189654742026,3.871201010908,4.682131227124,3.332204510175,4.110873864173,3.258096538021,2.397895272798,3.526360524616,3.66356164613,3.135494215929,2.302585092994,2.370243741468,1.280933845462,4.553876891601,3.332204510175,4.553876891601,2.77258872224,4.584967478671,2.197224577336,3.66356164613,3.951243718581,2.639057329615,3.218875824868,1.609437912434,1.38629436112,4.564348191468,4.605170185988,2.995732273554,3.737669618283,4.744932128363,3.367295829986,4.043051267835,4.553876891601,3.295836866004,3.828641396489,3.526360524616,4.532599493153,4.624972813284,4.691347882229,4.418840607797,4.406719247264,4.35670882669,4.290459441148,4.304065093204,4.406719247264,4.727387818712,4.762173934798,4.595119850135,3.637586159726,2.708050201102,4.330733340286,4.189654742026,3.637586159726,4.382026634674,3.931825632724,3.891820298111,4.779123493112,4.96284463026,5.030437921392,4.584967478671,4.718498871295,4.912654885736,4.836281906952,4.795790545597,4.043051267835,4.174387269896,4.290459441148,5.081404364984,4.63472898823,4.454347296253,5.010635294096
1057,M,TOLAI,Australo-Melanesian,5.209486152841,5.19295685089,4.644390899141,4.875197323201,4.919980925828,4.691347882229,4.905274778438,4.836281906952,4.304065093204,4.663439094112,4.63472898823,4.174387269896,3.912023005428,4.762173934798,3.258096538021,4.234106504597,3.258096538021,2.639057329615,3.555348061489,3.713572066704,3.091042453358,2.397895272798,2.163323025661,1.30833281965,4.54329478227,3.295836866004,4.595119850135,2.890371757896,4.595119850135,2.397895272798,3.637586159726,3.988984046564,2.302585092994,3.218875824868,1.609437912434,1.791759469228,4.63472898823,4.644390899141,2.944438979166,3.871201010908,4.682131227124,3.091042453358,4.025351690735,4.624972813284,3.367295829986,3.85014760171,3.610917912644,4.574710978503,4.595119850135,4.644390899141,4.44265125649,4.406719247264,4.394449154672,4.304065093204,4.276666119016,4.418840607797,4.753590191106,4.795790545597,4.700480365792,3.761200115694,2.708050201102,4.262679877041,4.290459441148,3.610917912644,4.35670882669,3.931825632724,3.931825632724,4.787491742782,4.941642422609,5.003946305945,4.49980967033,4.595119850135,4.941642422609,4.912654885736,4.795790545597,4.060443010546,4.043051267835,4.219507705176,5.117993812417,4.709530201312,4.465908118655,5.030437921392
1058,F,TOLAI,Australo-Melanesian,5.159055299215,5.147494476813,4.553876891601,4.905274778438,4.905274778438,4.779123493112,4.875197323201,4.787491742782,4.276666119016,4.653960350158,4.605170185988,4.174387269896,3.891820298111,4.744932128363,3.367295829986,4.189654742026,3.433987204485,2.564949357462,3.496507561466,3.713572066704,3.135494215929,2.07944154168,2.240709689276,0.788457360364,4.521788577049,3.218875824868,4.615120516841,2.77258872224,4.615120516841,2.302585092994,3.688879454114,4.025351690735,2.484906649788,2.995732273554,1.945910149055,1.098612288668,4.762173934798,4.672828834462,3.258096538021,3.85014760171,4.787491742782,3.258096538021,4.077537443906,4.54329478227,3.258096538021,3.871201010908,3.496507561466,4.49980967033,4.564348191468,4.663439094112,4.382026634674,4.394449154672,4.317488113536,4.262679877041,4.290459441148,4.406719247264,4.770684624466,4.787491742782,4.624972813284,3.583518938456,2.833213344056,4.317488113536,4.189654742026,3.66356164613,4.430816798843,3.951243718581,3.784189633918,4.812184355372,4.976733742421,5.023880520846,4.700480365792,4.867534450456,4.85203026392,4.890349128222,4.804021044733,4.094344562222,4.189654742026,4.204692619391,5.123963979403,4.584967478671,4.430816798843,4.997212273764
1059,F,TOLAI,Australo-Melanesian,5.123963979403,5.111987788357,4.553876891601,4.882801922586,4.828313737302,4.615120516841,4.867534450456,4.718498871295,4.204692619391,4.595119850135,4.605170185988,4.189654742026,3.85014760171,4.709530201312,3.218875824868,4.110873864173,3.091042453358,2.397895272798,3.4657359028,3.610917912644,2.995732273554,2.197224577336,2.066862759473,1.029619417181,4.521788577049,3.258096538021,4.510859506517,2.708050201102,4.510859506517,2.07944154168,3.555348061489,3.931825632724,2.397895272798,2.995732273554,1.945910149055,1.098612288668,4.488636369732,4.624972813284,2.995732273554,3.80666248977,4.736198448395,3.295836866004,4.025351690735,4.465908118655,3.295836866004,3.761200115694,3.496507561466,4.465908118655,4.54329478227,4.624972813284,4.35670882669,4.330733340286,4.304065093204,4.248495242049,4.219507705176,4.35670882669,4.744932128363,4.770684624466,4.595119850135,3.66356164613,2.833213344056,4.304065093204,4.189654742026,3.66356164613,4.430816798843,3.912023005428,3.828641396489,4.795790545597,4.969813299576,5.043425116919,4.564348191468,4.691347882229,4.919980925828,4.859812404362,4.753590191106,4.077537443906,4.15888308336,4.110873864173,5.141663556503,4.584967478671,4.477336814478,4.983606621708
1060,F,TOLAI,Australo-Melanesian,5.181783550292,5.159055299215,4.54329478227,4.85203026392,4.890349128222,4.672828834462,4.820281565605,4.736198448395,4.204692619391,4.682131227124,4.584967478671,4.110873864173,3.80666248977,4.682131227124,3.178053830348,4.043051267835,3.258096538021,2.484906649788,3.4657359028,3.610917912644,2.944438979166,2.07944154168,1.667706820558,0.69314718056,4.488636369732,3.178053830348,4.54329478227,2.708050201102,4.521788577049,1.791759469228,3.4657359028,3.912023005428,2.397895272798,3.091042453358,1.945910149055,1.609437912434,4.624972813284,4.624972813284,3.135494215929,3.85014760171,4.795790545597,3.295836866004,4.127134385045,4.54329478227,3.332204510175,3.828641396489,3.496507561466,4.488636369732,4.532599493153,4.605170185988,4.343805421854,4.369447852467,4.290459441148,4.262679877041,4.234106504597,4.330733340286,4.762173934798,4.787491742782,4.663439094112,3.637586159726,2.484906649788,4.317488113536,4.219507705176,3.610917912644,4.394449154672,3.951243718581,3.85014760171,4.812184355372,4.976733742421,5.081404364984,4.605170185988,4.663439094112,4.875197323201,4.882801922586,4.770684624466,4.043051267835,4.189654742026,4.110873864173,5.062595033027,4.605170185988,4.406719247264,5.04985600725
1061,F,TOLAI,Australo-Melanesian,5.153291594498,5.129898714923,4.564348191468,4.867534450456,4.844187086459,4.653960350158,4.859812404362,4.727387818712,4.15888308336,4.584967478671,4.605170185988,4.077537443906,3.784189633918,4.727387818712,3.295836866004,4.127134385045,3.258096538021,2.564949357462,3.496507561466,3.688879454114,3.044522437723,2.07944154168,2.292534757141,1.223775431622,4.532599493153,3.178053830348,4.574710978503,2.708050201102,4.584967478671,2.197224577336,3.496507561466,3.912023005428,2.197224577336,3.044522437723,1.609437912434,1.38629436112,4.564348191468,4.653960350158,3.178053830348,3.85014760171,4.700480365792,3.135494215929,4.094344562222,4.532599493153,3.367295829986,3.737669618283,3.4657359028,4.49980967033,4.574710978503,4.644390899141,4.382026634674,4.394449154672,4.343805421854,4.262679877041,4.290459441148,4.418840607797,4.736198448395,4.736198448395,4.595119850135,3.610917912644,2.833213344056,4.330733340286,4.234106504597,3.555348061489,4.382026634674,3.970291913552,3.85014760171,4.828313737302,4.983606621708,5.036952602414,4.653960350158,4.709530201312,4.867534450456,4.897839799951,4.753590191106,4.110873864173,4.127134385045,4.248495242049,5.123963979403,4.615120516841,4.477336814478,4.990432586779
1062,F,TOLAI,Australo-Melanesian,5.117993812417,5.111987788357,4.49980967033,4.787491742782,4.820281565605,4.663439094112,4.770684624466,4.700480365792,4.189654742026,4.615120516841,4.584967478671,4.043051267835,3.713572066704,4.653960350158,3.218875824868,4.060443010546,3.044522437723,2.197224577336,3.526360524616,3.610917912644,2.890371757896,1.945910149055,1.856297990366,-0.223143551314,4.418840607797,3.218875824868,4.488636369732,2.639057329615,4.488636369732,2.197224577336,3.555348061489,3.891820298111,2.302585092994,2.944438979166,1.791759469228,0.69314718056,4.624972813284,4.584967478671,3.135494215929,3.761200115694,4.709530201312,3.218875824868,3.988984046564,4.488636369732,3.258096538021,3.784189633918,3.526360524616,4.418840607797,4.49980967033,4.584967478671,4.304065093204,4.290459441148,4.248495242049,4.174387269896,4.174387269896,4.290459441148,4.672828834462,4.727387818712,4.624972813284,3.688879454114,2.564949357462,4.382026634674,4.174387269896,3.555348061489,4.369447852467,3.970291913552,3.85014760171,4.770684624466,4.976733742421,5.023880520846,4.644390899141,5.023880520846,4.859812404362,4.875197323201,4.779123493112,4.110873864173,4.15888308336,4.094344562222,5.111987788357,4.63472898823,4.418840607797,5.030437921392
1063,F,TOLAI,Australo-Melanesian,5.198497031266,5.181783550292,4.63472898823,4.890349128222,4.875197323201,4.718498871295,4.912654885736,4.795790545597,4.330733340286,4.644390899141,4.653960350158,4.248495242049,3.970291913552,4.787491742782,3.367295829986,4.174387269896,3.401197381662,2.564949357462,3.583518938456,3.713572066704,3.044522437723,2.397895272798,2.251291798606,1.30833281965,4.584967478671,3.178053830348,4.624972813284,2.77258872224,4.605170185988,2.197224577336,3.713572066704,4.043051267835,2.484906649788,3.178053830348,1.791759469228,0.69314718056,4.653960350158,4.700480365792,3.218875824868,3.784189633918,4.672828834462,3.044522437723,3.970291913552,4.564348191468,3.332204510175,3.871201010908,3.555348061489,4.595119850135,4.653960350158,4.736198448395,4.465908118655,4.477336814478,4.418840607797,4.343805421854,4.394449154672,4.49980967033,4.770684624466,4.770684624466,4.624972813284,3.610917912644,2.77258872224,4.276666119016,4.234106504597,3.66356164613,4.343805421854,3.988984046564,3.891820298111,4.85203026392,4.976733742421,5.043425116919,4.465908118655,4.644390899141,4.867534450456,4.919980925828,4.779123493112,4.094344562222,4.060443010546,4.248495242049,5.043425116919,4.653960350158,4.49980967033,5.010635294096
1064,F,TOLAI,Australo-Melanesian,5.153291594498,5.141663556503,4.510859506517,4.867534450456,4.875197323201,4.672828834462,4.820281565605,4.727387818712,4.204692619391,4.663439094112,4.595119850135,4.143134726392,3.80666248977,4.700480365792,3.367295829986,4.077537443906,3.258096538021,2.397895272798,3.496507561466,3.610917912644,3.178053830348,2.397895272798,2.186051276738,0.99325177301,4.510859506517,3.258096538021,4.553876891601,2.77258872224,4.553876891601,2.07944154168,3.583518938456,3.912023005428,2.484906649788,2.995732273554,1.609437912434,0.69314718056,4.624972813284,4.663439094112,3.258096538021,3.891820298111,4.736198448395,3.218875824868,4.094344562222,4.564348191468,3.332204510175,3.784189633918,3.433987204485,4.44265125649,4.532599493153,4.63472898823,4.290459441148,4.290459441148,4.234106504597,4.174387269896,4.204692619391,4.394449154672,4.736198448395,4.762173934798,4.624972813284,3.610917912644,2.833213344056,4.35670882669,4.15888308336,3.637586159726,4.406719247264,3.988984046564,3.784189633918,4.795790545597,4.96284463026,5.043425116919,4.553876891601,4.770684624466,4.85203026392,4.890349128222,4.779123493112,4.127134385045,4.143134726392,4.248495242049,5.105945473901,4.584967478671,4.44265125649,4.990432586779
1065,F,TOLAI,Australo-Melanesian,5.214935757609,5.198497031266,4.553876891601,4.836281906952,4.859812404362,4.691347882229,4.859812404362,4.744932128363,4.204692619391,4.644390899141,4.672828834462,4.174387269896,3.912023005428,4.709530201312,3.295836866004,4.094344562222,3.044522437723,2.197224577336,3.526360524616,3.688879454114,2.944438979166,2.07944154168,1.945910149055,0.336472236621,4.521788577049,3.135494215929,4.54329478227,2.564949357462,4.564348191468,1.945910149055,3.637586159726,3.951243718581,2.302585092994,2.995732273554,1.791759469228,0.69314718056,4.644390899141,4.653960350158,3.295836866004,3.891820298111,4.770684624466,3.178053830348,4.060443010546,4.521788577049,3.496507561466,3.737669618283,3.496507561466,4.49980967033,4.574710978503,4.691347882229,4.382026634674,4.382026634674,4.35670882669,4.290459441148,4.330733340286,4.465908118655,4.736198448395,4.762173934798,4.653960350158,3.583518938456,2.484906649788,4.406719247264,4.110873864173,3.610917912644,4.35670882669,4.007333185232,3.871201010908,4.844187086459,5.003946305945,5.075173815234,4.605170185988,4.912654885736,4.828313737302,4.912654885736,4.682131227124,4.110873864173,4.174387269896,4.077537443906,5.129898714923,4.624972813284,4.394449154672,5.04985600725
1066,F,TOLAI,Australo-Melanesian,5.159055299215,5.147494476813,4.553876891601,4.828313737302,4.836281906952,4.63472898823,4.779123493112,4.663439094112,4.189654742026,4.624972813284,4.644390899141,4.025351690735,3.737669618283,4.691347882229,3.258096538021,4.094344562222,3.367295829986,2.708050201102,3.4657359028,3.66356164613,2.995732273554,2.197224577336,2.332143895236,1.029619417181,4.454347296253,3.178053830348,4.54329478227,2.639057329615,4.564348191468,2.07944154168,3.713572066704,3.931825632724,2.484906649788,2.639057329615,1.791759469228,0.69314718056,4.595119850135,4.624972813284,3.091042453358,3.713572066704,4.727387818712,3.258096538021,4.143134726392,4.553876891601,3.332204510175,3.80666248977,3.433987204485,4.49980967033,4.595119850135,4.653960350158,4.382026634674,4.382026634674,4.369447852467,4.290459441148,4.330733340286,4.406719247264,4.736198448395,4.770684624466,4.63472898823,3.610917912644,2.397895272798,4.418840607797,4.174387269896,3.4657359028,4.369447852467,3.970291913552,3.871201010908,4.804021044733,4.990432586779,5.04985600725,4.564348191468,4.812184355372,4.882801922586,4.867534450456,4.779123493112,4.077537443906,4.143134726392,4.204692619391,5.030437921392,4.63472898823,4.44265125649,5.056245805348
1067,F,TOLAI,Australo-Melanesian,5.129898714923,5.117993812417,4.532599493153,4.859812404362,4.804021044733,4.718498871295,4.836281906952,4.709530201312,4.219507705176,4.653960350158,4.521788577049,4.060443010546,3.871201010908,4.682131227124,3.218875824868,4.060443010546,3.178053830348,2.397895272798,3.433987204485,3.66356164613,2.995732273554,2.07944154168,1.774952350912,0.69314718056,4.477336814478,3.218875824868,4.521788577049,2.833213344056,4.532599493153,2.484906649788,3.496507561466,3.828641396489,2.07944154168,3.091042453358,1.791759469228,0.69314718056,4.682131227124,4.615120516841,3.295836866004,3.713572066704,4.709530201312,3.218875824868,4.094344562222,4.553876891601,3.258096538021,3.85014760171,3.610917912644,4.49980967033,4.532599493153,4.574710978503,4.382026634674,4.330733340286,4.290459441148,4.219507705176,4.248495242049,4.317488113536,4.744932128363,4.770684624466,4.615120516841,3.66356164613,2.708050201102,4.262679877041,4.290459441148,3.610917912644,4.418840607797,3.931825632724,3.828641396489,4.795790545597,4.934473933131,4.969813299576,4.63472898823,4.718498871295,4.804021044733,4.875197323201,4.812184355372,4.043051267835,4.110873864173,4.248495242049,5.129898714923,4.624972813284,4.477336814478,5.010635294096
1068,F,TOLAI,Australo-Melanesian,5.147494476813,5.129898714923,4.454347296253,4.804021044733,4.897839799951,4.691347882229,4.804021044733,4.736198448395,4.234106504597,4.672828834462,4.584967478671,4.110873864173,3.737669618283,4.682131227124,3.258096538021,4.127134385045,3.332204510175,2.564949357462,3.332204510175,3.637586159726,3.091042453358,2.07944154168,1.667706820558,1.029619417181,4.49980967033,3.218875824868,4.553876891601,2.564949357462,4.54329478227,1.945910149055,3.496507561466,3.891820298111,2.397895272798,3.044522437723,1.945910149055,1.098612288668,4.672828834462,4.615120516841,3.178053830348,3.784189633918,4.744932128363,3.295836866004,4.110873864173,4.574710978503,3.433987204485,3.828641396489,3.367295829986,4.418840607797,4.521788577049,4.605170185988,4.304065093204,4.317488113536,4.248495242049,4.189654742026,4.219507705176,4.330733340286,4.727387818712,4.762173934798,4.63472898823,3.496507561466,2.302585092994,4.406719247264,4.094344562222,3.637586159726,4.394449154672,4.007333185232,3.784189633918,4.804021044733,5.003946305945,5.06890420222,4.682131227124,4.465908118655,4.859812404362,4.867534450456,4.744932128363,4.094344562222,4.15888308336,4.248495242049,5.056245805348,4.595119850135,4.394449154672,5.075173815234
1069,F,TOLAI,Australo-Melanesian,5.111987788357,5.087596335232,4.553876891601,4.828313737302,4.795790545597,4.574710978503,4.753590191106,4.709530201312,4.204692619391,4.63472898823,4.564348191468,4.025351690735,3.80666248977,4.644390899141,3.218875824868,4.127134385045,3.044522437723,2.302585092994,3.401197381662,3.610917912644,2.944438979166,1.945910149055,1.887069649032,0.641853886172,4.454347296253,3.178053830348,4.488636369732,2.639057329615,4.49980967033,2.197224577336,3.4657359028,3.871201010908,2.302585092994,2.890371757896,1.791759469228,1.098612288668,4.49980967033,4.574710978503,3.044522437723,3.66356164613,4.624972813284,3.135494215929,3.85014760171,4.532599493153,3.332204510175,3.871201010908,3.610917912644,4.418840607797,4.488636369732,4.54329478227,4.317488113536,4.304065093204,4.248495242049,4.189654742026,4.174387269896,4.290459441148,4.672828834462,4.709530201312,4.553876891601,3.871201010908,2.890371757896,4.304065093204,4.276666119016,3.526360524616,4.394449154672,3.912023005428,3.891820298111,4.804021044733,4.976733742421,5.023880520846,4.672828834462,4.787491742782,4.882801922586,4.875197323201,4.770684624466,4.094344562222,4.094344562222,4.290459441148,5.099866427824,4.624972813284,4.553876891601,4.969813299576
1070,F,TOLAI,Australo-Melanesian,5.129898714923,5.111987788357,4.465908118655,4.779123493112,4.867534450456,4.653960350158,4.795790545597,4.700480365792,4.15888308336,4.653960350158,4.564348191468,4.094344562222,3.784189633918,4.709530201312,3.178053830348,4.127134385045,3.218875824868,2.484906649788,3.367295829986,3.688879454114,2.995732273554,2.197224577336,2.054123733696,0.875468737354,4.54329478227,3.178053830348,4.553876891601,2.564949357462,4.574710978503,2.07944154168,3.637586159726,3.931825632724,2.484906649788,3.091042453358,1.791759469228,1.098612288668,4.605170185988,4.605170185988,3.135494215929,3.80666248977,4.700480365792,3.218875824868,4.007333185232,4.49980967033,3.433987204485,3.761200115694,3.401197381662,4.430816798843,4.521788577049,4.584967478671,4.304065093204,4.317488113536,4.262679877041,4.174387269896,4.219507705176,4.35670882669,4.709530201312,4.736198448395,4.584967478671,3.496507561466,2.07944154168,4.369447852467,4.143134726392,3.637586159726,4.369447852467,4.007333185232,3.828641396489,4.836281906952,5.003946305945,5.056245805348,4.564348191468,4.762173934798,4.867534450456,4.875197323201,4.709530201312,4.094344562222,4.143134726392,4.189654742026,5.030437921392,4.595119850135,4.430816798843,5.093750200807
